,drug_row,drug_col,DepMap_ID,synergy_loewe
6595,paclitaxel,Deforolimus,ACH-000651,3.20787194086253
6596,paclitaxel,891494-63-6,ACH-000651,-33.4255587919372
6597,paclitaxel,391210-10-9,ACH-000651,4.54074305281792
6598,paclitaxel,Sorafenib,ACH-000651,1.790048022377315
6599,paclitaxel,Sunitinib,ACH-000651,6.8369680665549595
6600,391210-10-9,Veliparib,ACH-000651,-20.679987005563497
6601,391210-10-9,915019-65-7,ACH-000651,5.74201246215316
6602,391210-10-9,Dasatinib,ACH-000651,-19.2599646304112
6603,391210-10-9,Dinaciclib,ACH-000651,-3.7771486991617698
6604,391210-10-9,geldanamycin,ACH-000651,2.13355883767049
6605,391210-10-9,Deforolimus,ACH-000651,-4.607978672587465
6606,391210-10-9,891494-63-6,ACH-000651,-19.3116495880208
6607,391210-10-9,Sorafenib,ACH-000651,4.00154998332694
6608,391210-10-9,topotecan,ACH-000651,5.856384140294135
6609,7-Ethyl-10-hydroxycamptothecin,Dinaciclib,ACH-000651,-2.38241467956959
6610,7-Ethyl-10-hydroxycamptothecin,891494-63-6,ACH-000651,-67.0972256868064
6611,7-Ethyl-10-hydroxycamptothecin,Sorafenib,ACH-000651,2.61763906964478
6612,Sunitinib,Veliparib,ACH-000651,-20.8187622775963
6613,Sunitinib,MK-1775,ACH-000651,-5.902082120915315
6614,Sunitinib,915019-65-7,ACH-000651,7.384863738389975
6615,Sunitinib,Dasatinib,ACH-000651,8.606067811004685
6616,Sunitinib,Erlotinib,ACH-000651,-5.2950121452824455
6617,Sunitinib,geldanamycin,ACH-000651,1.4882485778094
6618,Sunitinib,Lapatinib,ACH-000651,-13.6459273070043
6619,Sunitinib,Niraparib,ACH-000651,-2.59401802403247
6620,Sunitinib,MK-5108,ACH-000651,4.80134939941496
6621,Sunitinib,Deforolimus,ACH-000651,12.5343261670084
6622,Sunitinib,891494-63-6,ACH-000651,-7.659559429532701
6623,Sunitinib,Eloxatin (TN),ACH-000651,-4.36851821571584
6624,Sunitinib,391210-10-9,ACH-000651,3.07380560655172
6625,Sunitinib,7-Ethyl-10-hydroxycamptothecin,ACH-000651,2.57999813181024
6626,Sunitinib,Sorafenib,ACH-000651,-2.30540958774171
6627,Sunitinib,temozolomide,ACH-000651,-5.45226451636989
6628,Sunitinib,topotecan,ACH-000651,3.6642570502261202
6629,temozolomide,MK-1775,ACH-000651,-3.91786880318883
6630,temozolomide,915019-65-7,ACH-000651,-10.544263321906694
6631,temozolomide,Bortezomib,ACH-000651,-8.20860560819549
6632,temozolomide,Dasatinib,ACH-000651,8.88014757119857
6633,temozolomide,Dinaciclib,ACH-000651,-6.02210512195515
6634,temozolomide,Erlotinib,ACH-000651,6.562108346622811
6635,temozolomide,geldanamycin,ACH-000651,-5.74477123960979
6636,temozolomide,MK-5108,ACH-000651,2.9280868511572447
6637,temozolomide,Deforolimus,ACH-000651,2.86053406700781
6638,temozolomide,Eloxatin (TN),ACH-000651,-7.179167328458529
6639,temozolomide,391210-10-9,ACH-000651,-4.05277512795254
6640,temozolomide,7-Ethyl-10-hydroxycamptothecin,ACH-000651,-8.24992370708242
6641,temozolomide,Sorafenib,ACH-000651,-8.52078670948004
6642,topotecan,915019-65-7,ACH-000651,3.8677357436481703
6643,topotecan,891494-63-6,ACH-000651,-12.846216457300201
6644,vinblastine,Veliparib,ACH-000651,-79.13709344223699
6645,vinblastine,MK-1775,ACH-000651,-4.652563153823985
6646,vinblastine,Bortezomib,ACH-000651,-3.3389822504869597
6647,vinblastine,Dasatinib,ACH-000651,-40.4719069610177
6648,vinblastine,Dinaciclib,ACH-000651,-6.842908851465485
6649,vinblastine,Erlotinib,ACH-000651,-5.14317353541795
6650,vinblastine,geldanamycin,ACH-000651,-5.851086308684041
6651,vinblastine,L-778123 free base,ACH-000651,5.8959163447198
6652,vinblastine,Lapatinib,ACH-000651,-73.5505816765322
6653,vinblastine,MK-2206,ACH-000651,-27.137626808723702
6654,vinblastine,Niraparib,ACH-000651,-8.350301606624445
6655,vinblastine,MK-5108,ACH-000651,-5.6366991127472055
6656,vinblastine,Deforolimus,ACH-000651,-6.07616598693762
6657,vinblastine,891494-63-6,ACH-000651,-74.1066811097124
6658,vinblastine,Sorafenib,ACH-000651,4.36661365378072
6659,vinblastine,temozolomide,ACH-000651,-18.4492471484296
6660,vinblastine,Vorinostat,ACH-000651,-7.5705451744612295
6661,vinorelbine,Veliparib,ACH-000651,-37.90140249360775
6662,vinorelbine,915019-65-7,ACH-000651,3.89711574256964
6663,vinorelbine,Bortezomib,ACH-000651,-1.32834552451301
6664,vinorelbine,Dasatinib,ACH-000651,-12.08865324048
6665,vinorelbine,Lapatinib,ACH-000651,-39.56749561725
6666,vinorelbine,MK-2206,ACH-000651,-17.739581271220402
6667,vinorelbine,Niraparib,ACH-000651,-4.25313219286175
6668,vinorelbine,891494-63-6,ACH-000651,-35.830138880035804
6669,vinorelbine,391210-10-9,ACH-000651,2.629825769430585
6670,vinorelbine,Sunitinib,ACH-000651,6.37293533618217
6671,vinorelbine,temozolomide,ACH-000651,-6.37707702890867
6672,Vorinostat,Veliparib,ACH-000651,-46.9128933332326
6673,Vorinostat,Dasatinib,ACH-000651,-5.749897931721639
6674,Vorinostat,Dinaciclib,ACH-000651,-14.5707847478984
6675,Vorinostat,Erlotinib,ACH-000651,-5.89405733281142
6676,Vorinostat,geldanamycin,ACH-000651,-7.02077190222117
6677,Vorinostat,gemcitabine,ACH-000651,-4.6382228330063295
6678,Vorinostat,Lapatinib,ACH-000651,-25.1522722605492
6679,Vorinostat,Niraparib,ACH-000651,-5.51941312296163
6680,Vorinostat,891494-63-6,ACH-000651,-25.724325774597503
6681,Vorinostat,Eloxatin (TN),ACH-000651,-5.1703015402708505
6682,Vorinostat,391210-10-9,ACH-000651,-7.49747512023234
6683,Vorinostat,Sorafenib,ACH-000651,-3.7255696614995504
6684,Vorinostat,Sunitinib,ACH-000651,-6.2425631123990755
6685,Vorinostat,temozolomide,ACH-000651,-8.292316686824151
6686,5-Fluorouracil,Veliparib,ACH-000657,-1.9180217403201199
6687,5-Fluorouracil,MK-1775,ACH-000657,12.35855425181232
6688,5-Fluorouracil,915019-65-7,ACH-000657,4.9633185497848995
6689,5-Fluorouracil,Dasatinib,ACH-000657,11.6075118653787
6690,5-Fluorouracil,Erlotinib,ACH-000657,14.2820891706343
6691,5-Fluorouracil,geldanamycin,ACH-000657,1.633738222164515
6692,5-Fluorouracil,L-778123 free base,ACH-000657,8.00232997826882
6693,5-Fluorouracil,MK-2206,ACH-000657,9.897166147926745
6694,5-Fluorouracil,Niraparib,ACH-000657,9.591509718519905
6695,5-Fluorouracil,MK-5108,ACH-000657,8.7337171156056
6696,5-Fluorouracil,Deforolimus,ACH-000657,10.702451000870905
6697,5-Fluorouracil,891494-63-6,ACH-000657,7.5866327452735245
6698,5-Fluorouracil,391210-10-9,ACH-000657,12.6324956737035
6699,5-Fluorouracil,Sunitinib,ACH-000657,9.69750630155792
6700,5-Fluorouracil,temozolomide,ACH-000657,-12.5859471054025
6701,Veliparib,Dinaciclib,ACH-000657,5.09893330464869
6702,Veliparib,geldanamycin,ACH-000657,-5.862300645624455
6703,Veliparib,891494-63-6,ACH-000657,15.799822423498451
6704,Veliparib,Eloxatin (TN),ACH-000657,8.33955901000232
6705,Veliparib,7-Ethyl-10-hydroxycamptothecin,ACH-000657,3.532235038964455
6706,Veliparib,Sorafenib,ACH-000657,-3.5519895745621497
6707,Veliparib,topotecan,ACH-000657,-1.57963886588444
6708,MK-1775,Veliparib,ACH-000657,-12.565099160140399
6709,MK-1775,915019-65-7,ACH-000657,12.058151211584999
6710,MK-1775,Erlotinib,ACH-000657,7.11237942077707
6711,MK-1775,geldanamycin,ACH-000657,1.90433699851693
6712,MK-1775,MK-2206,ACH-000657,11.4345049087628
6713,MK-1775,Niraparib,ACH-000657,10.411062018000798
6714,MK-1775,MK-5108,ACH-000657,7.1959321643983305
6715,MK-1775,Deforolimus,ACH-000657,19.0017140990079
6716,MK-1775,891494-63-6,ACH-000657,25.987455389331302
6717,MK-1775,Eloxatin (TN),ACH-000657,9.237469015297371
6718,MK-1775,391210-10-9,ACH-000657,18.5418712962855
6719,MK-1775,topotecan,ACH-000657,5.57203372603101
6720,915019-65-7,Dinaciclib,ACH-000657,4.229713094682845
6721,915019-65-7,Eloxatin (TN),ACH-000657,9.969990923182994
6722,915019-65-7,7-Ethyl-10-hydroxycamptothecin,ACH-000657,7.779621680276595
6723,915019-65-7,Sorafenib,ACH-000657,4.25819456357301
6724,Bortezomib,Veliparib,ACH-000657,-15.811246090534599
6725,Bortezomib,915019-65-7,ACH-000657,5.644410933289165
6726,Bortezomib,Dasatinib,ACH-000657,-5.9178774755947
6727,Bortezomib,Dinaciclib,ACH-000657,-5.82916956985778
6728,Bortezomib,Eloxatin (TN),ACH-000657,8.06588162810686
6729,Bortezomib,topotecan,ACH-000657,5.540314063944315
6730,Carboplatinum,Veliparib,ACH-000657,15.6679927851835
6731,Carboplatinum,MK-1775,ACH-000657,12.1244911923516
6732,Carboplatinum,915019-65-7,ACH-000657,12.0590788035101
6733,Carboplatinum,Bortezomib,ACH-000657,2.98391885121331
6734,Carboplatinum,Dasatinib,ACH-000657,23.618561130467697
6735,Carboplatinum,Dinaciclib,ACH-000657,3.4921757104745197
6736,Carboplatinum,Erlotinib,ACH-000657,8.829974669574561
6737,Carboplatinum,geldanamycin,ACH-000657,3.9119205471788847
6738,Carboplatinum,L-778123 free base,ACH-000657,5.2066185470279205
6739,Carboplatinum,Lapatinib,ACH-000657,12.52277152779498
6740,Carboplatinum,MK-2206,ACH-000657,13.417544260575
6741,Carboplatinum,Niraparib,ACH-000657,10.7257047619932
6742,Carboplatinum,MK-5108,ACH-000657,15.7574116704555
6743,Carboplatinum,Deforolimus,ACH-000657,16.2300389123063
6744,Carboplatinum,891494-63-6,ACH-000657,16.8324960355781
6745,Carboplatinum,391210-10-9,ACH-000657,15.3929017741999
6746,Carboplatinum,Sunitinib,ACH-000657,10.102738851897215
6747,Carboplatinum,temozolomide,ACH-000657,-9.533457589606785
6748,Carboplatinum,Vorinostat,ACH-000657,11.429801275706804
6749,cyclophosphamide,Veliparib,ACH-000657,6.017913740616205
6750,cyclophosphamide,MK-1775,ACH-000657,-59.328802864206494
6751,cyclophosphamide,915019-65-7,ACH-000657,-23.6539380141528
6752,cyclophosphamide,Bortezomib,ACH-000657,-19.528468761644902
6753,cyclophosphamide,Dasatinib,ACH-000657,6.9184909111610295
6754,cyclophosphamide,Dinaciclib,ACH-000657,-47.228895000326304
6755,cyclophosphamide,Erlotinib,ACH-000657,-25.841586766138498
6756,cyclophosphamide,geldanamycin,ACH-000657,-37.6264070515767
6757,cyclophosphamide,L-778123 free base,ACH-000657,-6.85083111311247
6758,cyclophosphamide,Lapatinib,ACH-000657,-12.818286927872201
6759,cyclophosphamide,MK-2206,ACH-000657,-12.9584698361859
6760,cyclophosphamide,Niraparib,ACH-000657,-14.9322124930049
6761,cyclophosphamide,MK-5108,ACH-000657,-29.7847500978922
6762,cyclophosphamide,Deforolimus,ACH-000657,-15.5663160754893
6763,cyclophosphamide,891494-63-6,ACH-000657,-6.06415411503452
6764,cyclophosphamide,391210-10-9,ACH-000657,-16.845908609777098
6765,cyclophosphamide,Sorafenib,ACH-000657,-10.685302074562099
6766,cyclophosphamide,Sunitinib,ACH-000657,-19.554390977486598
6767,cyclophosphamide,temozolomide,ACH-000657,8.37675294602739
6768,cyclophosphamide,Vorinostat,ACH-000657,-35.467968180364096
6769,Dasatinib,Veliparib,ACH-000657,16.410722840897
6770,Dasatinib,915019-65-7,ACH-000657,4.21830478658868
6771,Dasatinib,Dinaciclib,ACH-000657,-5.101815653205875
6772,Dasatinib,geldanamycin,ACH-000657,-3.06012863494722
6773,Dasatinib,Deforolimus,ACH-000657,19.7527255724513
6774,Dasatinib,891494-63-6,ACH-000657,26.2234774869836
6775,Dasatinib,Eloxatin (TN),ACH-000657,13.796769818933601
6776,Dasatinib,Sorafenib,ACH-000657,11.7560999796843
6777,dexamethasone,MK-1775,ACH-000657,-59.4511466142065
6778,dexamethasone,915019-65-7,ACH-000657,-20.6668755141528
6779,dexamethasone,Bortezomib,ACH-000657,-25.0050019096065
6780,dexamethasone,Dasatinib,ACH-000657,5.644459661161029
6781,dexamethasone,Dinaciclib,ACH-000657,-47.9583640862638
6782,dexamethasone,Erlotinib,ACH-000657,-26.6990242661385
6783,dexamethasone,geldanamycin,ACH-000657,-35.181438301576705
6784,dexamethasone,L-778123 free base,ACH-000657,-8.69248736311247
6785,dexamethasone,Lapatinib,ACH-000657,-12.0864744278722
6786,dexamethasone,MK-2206,ACH-000657,-14.4743448361859
6787,dexamethasone,Niraparib,ACH-000657,-13.8687124930049
6788,dexamethasone,MK-5108,ACH-000657,-31.8174688478922
6789,dexamethasone,Deforolimus,ACH-000657,-17.6298473254893
6790,dexamethasone,891494-63-6,ACH-000657,-10.3899353650345
6791,dexamethasone,391210-10-9,ACH-000657,-12.9379398597771
6792,dexamethasone,Sorafenib,ACH-000657,-12.324333324562101
6793,dexamethasone,Sunitinib,ACH-000657,-21.7673909774866
6794,dexamethasone,Vorinostat,ACH-000657,-36.2722806803641
6795,Dinaciclib,891494-63-6,ACH-000657,3.581782998637065
6796,doxorubicin,MK-1775,ACH-000657,8.12953659451912
6797,doxorubicin,915019-65-7,ACH-000657,7.5883554691504695
6798,doxorubicin,Bortezomib,ACH-000657,6.056344553578355
6799,doxorubicin,Dasatinib,ACH-000657,4.611203284506275
6800,doxorubicin,Dinaciclib,ACH-000657,2.5980939838781802
6801,doxorubicin,Erlotinib,ACH-000657,6.933529701620159
6802,doxorubicin,geldanamycin,ACH-000657,5.42332808343944
6803,doxorubicin,L-778123 free base,ACH-000657,6.582395053557979
6804,doxorubicin,Lapatinib,ACH-000657,1.5676590520216602
6805,doxorubicin,MK-2206,ACH-000657,8.39484363952742
6806,doxorubicin,Niraparib,ACH-000657,7.36843362307122
6807,doxorubicin,MK-5108,ACH-000657,5.7767902613871005
6808,doxorubicin,Deforolimus,ACH-000657,10.892360014165199
6809,doxorubicin,891494-63-6,ACH-000657,-0.8909588262157975
6810,doxorubicin,391210-10-9,ACH-000657,6.37889790501827
6811,doxorubicin,Sorafenib,ACH-000657,3.62485953104424
6812,doxorubicin,Sunitinib,ACH-000657,4.65730503786439
6813,doxorubicin,temozolomide,ACH-000657,-2.61791329075002
6814,doxorubicin,Vorinostat,ACH-000657,5.94582918994701
6815,Erlotinib,Veliparib,ACH-000657,9.4189606343755
6816,Erlotinib,915019-65-7,ACH-000657,11.8768516285616
6817,Erlotinib,Dasatinib,ACH-000657,10.127847660853789
6818,Erlotinib,Dinaciclib,ACH-000657,3.2021188834400798
6819,Erlotinib,geldanamycin,ACH-000657,3.2530605965970496
6820,Erlotinib,Deforolimus,ACH-000657,16.8219594380759
6821,Erlotinib,891494-63-6,ACH-000657,21.1793044710642
6822,Erlotinib,Eloxatin (TN),ACH-000657,1.4979102600871799
6823,Erlotinib,391210-10-9,ACH-000657,13.7031590888054
6824,Erlotinib,7-Ethyl-10-hydroxycamptothecin,ACH-000657,15.2484202273815
6825,Erlotinib,Sorafenib,ACH-000657,5.63090608558257
6826,Erlotinib,topotecan,ACH-000657,11.1347660827405
6827,etoposide,Veliparib,ACH-000657,4.16916540323084
6828,etoposide,MK-1775,ACH-000657,6.4350766645007695
6829,etoposide,915019-65-7,ACH-000657,4.6040454471535845
6830,etoposide,Bortezomib,ACH-000657,3.510328671004805
6831,etoposide,Dasatinib,ACH-000657,5.128346959204579
6832,etoposide,Erlotinib,ACH-000657,7.23391512546975
6833,etoposide,geldanamycin,ACH-000657,3.69381960830668
6834,etoposide,MK-2206,ACH-000657,5.458099699239019
6835,etoposide,Niraparib,ACH-000657,5.51597889741897
6836,etoposide,MK-5108,ACH-000657,5.68169822948974
6837,etoposide,Deforolimus,ACH-000657,8.235129732184776
6838,etoposide,891494-63-6,ACH-000657,4.09149571830378
6839,etoposide,391210-10-9,ACH-000657,10.1811951933235
6840,etoposide,Sorafenib,ACH-000657,2.8682435572968448
6841,etoposide,Sunitinib,ACH-000657,4.265867917385615
6842,etoposide,temozolomide,ACH-000657,-17.1482877678374
6843,etoposide,Vorinostat,ACH-000657,3.49204881641963
6844,geldanamycin,915019-65-7,ACH-000657,6.84094867880179
6845,geldanamycin,Dinaciclib,ACH-000657,-3.549276442085005
6846,geldanamycin,Eloxatin (TN),ACH-000657,5.64173559829552
6847,geldanamycin,7-Ethyl-10-hydroxycamptothecin,ACH-000657,4.450131770043485
6848,geldanamycin,topotecan,ACH-000657,4.19979926317138
6849,gemcitabine,Veliparib,ACH-000657,-7.613121743886859
6850,gemcitabine,MK-1775,ACH-000657,5.22796131197334
6851,gemcitabine,915019-65-7,ACH-000657,1.940373234670775
6852,gemcitabine,Bortezomib,ACH-000657,1.521127876121085
6853,gemcitabine,geldanamycin,ACH-000657,0.6637141797226136
6854,gemcitabine,Lapatinib,ACH-000657,-5.155683335956315
6855,gemcitabine,MK-2206,ACH-000657,-1.6781197867755
6856,gemcitabine,891494-63-6,ACH-000657,2.58087837591989
6857,gemcitabine,391210-10-9,ACH-000657,-1.1214276789311985
6858,gemcitabine,Sunitinib,ACH-000657,1.132185692711642
6859,gemcitabine,temozolomide,ACH-000657,-7.05096549446737
6860,L-778123 free base,Veliparib,ACH-000657,-4.914819227040249
6861,L-778123 free base,MK-1775,ACH-000657,14.96137059908
6862,L-778123 free base,915019-65-7,ACH-000657,7.1706401533605195
6863,L-778123 free base,Bortezomib,ACH-000657,1.952217269051185
6864,L-778123 free base,Dasatinib,ACH-000657,16.1503254420166
6865,L-778123 free base,Dinaciclib,ACH-000657,1.7287106369113898
6866,L-778123 free base,Erlotinib,ACH-000657,10.351189272856299
6867,L-778123 free base,etoposide,ACH-000657,5.74024693149614
6868,L-778123 free base,geldanamycin,ACH-000657,6.227386876165671
6869,L-778123 free base,gemcitabine,ACH-000657,1.61166297055685
6870,L-778123 free base,Lapatinib,ACH-000657,7.09423016746916
6871,L-778123 free base,MK-2206,ACH-000657,18.265314219121798
6872,L-778123 free base,Niraparib,ACH-000657,7.7006888923597705
6873,L-778123 free base,MK-5108,ACH-000657,13.263256894887899
6874,L-778123 free base,891494-63-6,ACH-000657,11.4101859719216
6875,L-778123 free base,Eloxatin (TN),ACH-000657,11.8538790084073
6876,L-778123 free base,391210-10-9,ACH-000657,17.8793663824258
6877,L-778123 free base,7-Ethyl-10-hydroxycamptothecin,ACH-000657,4.65188357544875
6878,L-778123 free base,Sorafenib,ACH-000657,5.11777147436728
6879,L-778123 free base,Sunitinib,ACH-000657,9.371039844850511
6880,L-778123 free base,temozolomide,ACH-000657,-8.141574715584511
6881,L-778123 free base,topotecan,ACH-000657,5.77052286679611
6882,L-778123 free base,Vorinostat,ACH-000657,3.72697005964699
6883,Lapatinib,Veliparib,ACH-000657,11.8095016600609
6884,Lapatinib,915019-65-7,ACH-000657,2.59130433980992
6885,Lapatinib,Bortezomib,ACH-000657,-4.37471847091761
6886,Lapatinib,Dasatinib,ACH-000657,22.0549077385882
6887,Lapatinib,Erlotinib,ACH-000657,7.571631251042749
6888,Lapatinib,geldanamycin,ACH-000657,-4.6756230138316095
6889,Lapatinib,MK-2206,ACH-000657,13.590228789831901
6890,Lapatinib,Niraparib,ACH-000657,9.1763577018612
6891,Lapatinib,Deforolimus,ACH-000657,13.2779978607486
6892,Lapatinib,891494-63-6,ACH-000657,13.5857036020814
6893,Lapatinib,Eloxatin (TN),ACH-000657,5.19717001957479
6894,Lapatinib,391210-10-9,ACH-000657,15.1700709161149
6895,Lapatinib,Sorafenib,ACH-000657,1.98126696122217
6896,Lapatinib,topotecan,ACH-000657,-1.774431143484525
6897,metformin,Veliparib,ACH-000657,-7.9919953002920945
6898,metformin,MK-1775,ACH-000657,-59.202812192236905
6899,metformin,915019-65-7,ACH-000657,-23.166191523324798
6900,metformin,Bortezomib,ACH-000657,-43.2347010130274
6901,metformin,Dasatinib,ACH-000657,9.32377054709481
6902,metformin,Dinaciclib,ACH-000657,-45.4547390864469
6903,metformin,Erlotinib,ACH-000657,-48.323523230091496
6904,metformin,geldanamycin,ACH-000657,-38.4390363749225
6905,metformin,L-778123 free base,ACH-000657,-11.6287839246478
6906,metformin,Lapatinib,ACH-000657,-23.2310606538392
6907,metformin,MK-2206,ACH-000657,-19.3850891713571
6908,metformin,Niraparib,ACH-000657,-26.3056247051184
6909,metformin,MK-5108,ACH-000657,-35.992038763726
6910,metformin,Deforolimus,ACH-000657,-12.8601629820954
6911,metformin,891494-63-6,ACH-000657,-16.9400440591922
6912,metformin,391210-10-9,ACH-000657,-13.8764705563643
6913,metformin,Sorafenib,ACH-000657,-24.6846735895584
6914,metformin,Sunitinib,ACH-000657,-40.1162994010595
6915,metformin,Vorinostat,ACH-000657,-63.6252496922369
6916,methotrexate,Bortezomib,ACH-000657,-2.0029962660054
6917,methotrexate,Dasatinib,ACH-000657,-7.295153244617125
6918,methotrexate,Dinaciclib,ACH-000657,-3.19529932470582
6919,methotrexate,Erlotinib,ACH-000657,-6.50850971023312
6920,methotrexate,geldanamycin,ACH-000657,-3.56685454288709
6921,methotrexate,L-778123 free base,ACH-000657,-2.72801536259193
6922,methotrexate,Lapatinib,ACH-000657,-16.545684985625
6923,methotrexate,Niraparib,ACH-000657,-2.1744521000933954
6924,methotrexate,Deforolimus,ACH-000657,-2.57256510317922
6925,methotrexate,391210-10-9,ACH-000657,-3.00861077749886
6926,methotrexate,Sorafenib,ACH-000657,-2.36715430608619
6927,methotrexate,Sunitinib,ACH-000657,-4.879359913812065
6928,methotrexate,temozolomide,ACH-000657,-12.5724703170095
6929,methotrexate,Vorinostat,ACH-000657,-4.5141920027585805
6930,mitomycin C,MK-1775,ACH-000657,7.274092331710561
6931,mitomycin C,915019-65-7,ACH-000657,6.03273261703975
6932,mitomycin C,Bortezomib,ACH-000657,2.11006734890172
6933,mitomycin C,Dasatinib,ACH-000657,6.83500384305764
6934,mitomycin C,Erlotinib,ACH-000657,-8.74270357962515
6935,mitomycin C,Lapatinib,ACH-000657,3.45445728349618
6936,mitomycin C,MK-2206,ACH-000657,11.0102499584219
6937,mitomycin C,Niraparib,ACH-000657,7.663565498427269
6938,mitomycin C,MK-5108,ACH-000657,4.728805799038369
6939,mitomycin C,Deforolimus,ACH-000657,12.0673004225557
6940,mitomycin C,891494-63-6,ACH-000657,6.85550961653858
6941,mitomycin C,391210-10-9,ACH-000657,8.52573641341082
6942,mitomycin C,Sorafenib,ACH-000657,-12.1197231602812
6943,mitomycin C,Sunitinib,ACH-000657,6.26970925520187
6944,mitomycin C,temozolomide,ACH-000657,-15.693506195061
6945,mitomycin C,Vorinostat,ACH-000657,4.809942964494855
6946,MK-2206,Veliparib,ACH-000657,15.69490255369
6947,MK-2206,915019-65-7,ACH-000657,14.718768492198201
6948,MK-2206,Bortezomib,ACH-000657,11.8823653903082
6949,MK-2206,Dasatinib,ACH-000657,27.1355935013443
6950,MK-2206,Erlotinib,ACH-000657,16.1053589842101
6951,MK-2206,geldanamycin,ACH-000657,14.2389909251962
6952,MK-2206,Deforolimus,ACH-000657,18.3178120940752
6953,MK-2206,891494-63-6,ACH-000657,15.518537516061901
6954,MK-2206,Eloxatin (TN),ACH-000657,12.9389289839906
6955,MK-2206,391210-10-9,ACH-000657,31.9143699357468
6956,MK-2206,7-Ethyl-10-hydroxycamptothecin,ACH-000657,8.64124098422298
6957,MK-2206,Sorafenib,ACH-000657,10.2913414204659
6958,MK-2206,topotecan,ACH-000657,9.29618486317171
6959,MK-4541,Veliparib,ACH-000657,12.47818278541749
6960,MK-4541,MK-1775,ACH-000657,-7.91477165486652
6961,MK-4541,Bortezomib,ACH-000657,-15.4343323059904
6962,MK-4541,Carboplatinum,ACH-000657,11.9771568620463
6963,MK-4541,Dasatinib,ACH-000657,15.0678545461717
6964,MK-4541,Erlotinib,ACH-000657,28.0988350933509
6965,MK-4541,etoposide,ACH-000657,-10.2279988144424
6966,MK-4541,gemcitabine,ACH-000657,-6.410765086771205
6967,MK-4541,Lapatinib,ACH-000657,12.236459350757
6968,MK-4541,mitomycin C,ACH-000657,-11.6840966054002
6969,MK-4541,MK-2206,ACH-000657,11.021778078825704
6970,MK-4541,Niraparib,ACH-000657,6.77917739807531
6971,MK-4541,MK-5108,ACH-000657,-6.310678890935135
6972,MK-4541,Deforolimus,ACH-000657,10.0970020826475
6973,MK-4541,891494-63-6,ACH-000657,8.99646509488603
6974,MK-4541,MRK003,ACH-000657,9.41733205376338
6975,MK-4541,Eloxatin (TN),ACH-000657,7.2898853701404995
6976,MK-4541,paclitaxel,ACH-000657,-11.5740319900874
6977,MK-4541,7-Ethyl-10-hydroxycamptothecin,ACH-000657,-6.12301390310413
6978,MK-4541,vinblastine,ACH-000657,-31.3964830181854
6979,Niraparib,Veliparib,ACH-000657,-10.6749519834708
6980,Niraparib,915019-65-7,ACH-000657,7.746505672668221
6981,Niraparib,Bortezomib,ACH-000657,2.68798283090932
6982,Niraparib,Dasatinib,ACH-000657,15.6636545759883
6983,Niraparib,Dinaciclib,ACH-000657,3.20512657039931
6984,Niraparib,Erlotinib,ACH-000657,7.804401088115741
6985,Niraparib,geldanamycin,ACH-000657,3.56883517878905
6986,Niraparib,MK-2206,ACH-000657,15.3211725837561
6987,Niraparib,Deforolimus,ACH-000657,12.7965913549763
6988,Niraparib,891494-63-6,ACH-000657,12.797047742452001
6989,Niraparib,Eloxatin (TN),ACH-000657,13.636442087210199
6990,Niraparib,391210-10-9,ACH-000657,16.6189105188014
6991,Niraparib,7-Ethyl-10-hydroxycamptothecin,ACH-000657,15.7562159375702
6992,Niraparib,Sorafenib,ACH-000657,3.38881755505935
6993,Niraparib,topotecan,ACH-000657,8.532096489370545
6994,MK-5108,Veliparib,ACH-000657,4.7412727428569195
6995,MK-5108,915019-65-7,ACH-000657,8.360538253607341
6996,MK-5108,Bortezomib,ACH-000657,0.992276757982312
6997,MK-5108,Dasatinib,ACH-000657,13.0992447591965
6998,MK-5108,Erlotinib,ACH-000657,10.376774079416801
6999,MK-5108,geldanamycin,ACH-000657,2.5474569239835
7000,MK-5108,MK-2206,ACH-000657,14.1434289902523
7001,MK-5108,Niraparib,ACH-000657,12.2568903795458
7002,MK-5108,Deforolimus,ACH-000657,24.3622473426565
7003,MK-5108,891494-63-6,ACH-000657,7.085033364436945
7004,MK-5108,Eloxatin (TN),ACH-000657,13.559598858492599
7005,MK-5108,391210-10-9,ACH-000657,15.3858723042422
7006,MK-5108,7-Ethyl-10-hydroxycamptothecin,ACH-000657,3.5224391098770402
7007,MK-5108,Sorafenib,ACH-000657,5.06686308921893
7008,MK-5108,topotecan,ACH-000657,7.100443973950755
7009,Deforolimus,Dinaciclib,ACH-000657,11.153813366786999
7010,Deforolimus,891494-63-6,ACH-000657,24.087638377268597
7011,Deforolimus,Eloxatin (TN),ACH-000657,13.5194425532449
7012,Deforolimus,7-Ethyl-10-hydroxycamptothecin,ACH-000657,10.101735167358525
7013,Deforolimus,Sorafenib,ACH-000657,10.6781291085675
7014,Deforolimus,topotecan,ACH-000657,9.812741476305
7015,MRK003,5-Fluorouracil,ACH-000657,8.443763717014981
7016,MRK003,Veliparib,ACH-000657,12.507086889023949
7017,MRK003,915019-65-7,ACH-000657,12.3103769404349
7018,MRK003,Carboplatinum,ACH-000657,13.0446191266754
7019,MRK003,cyclophosphamide,ACH-000657,-11.4729124443197
7020,MRK003,Dasatinib,ACH-000657,23.73283936121095
7021,MRK003,dexamethasone,ACH-000657,-10.8887249443197
7022,MRK003,doxorubicin,ACH-000657,5.0243682404037
